downloads,vol id,vol name,asset id,asset name,shared,
1,203,ThespyA Aim1 Think Aloud,11380,Delphi Poll Data Round 1 FINAL,no,
1,203,ThespyA Aim1 Think Aloud,16040,Aim2 DAS-II Data,no,
3,208,None,11404,None,no,
2,208,None,11400,None,no,
2,208,None,11402,None,no,
1,208,None,10832,None,no,
1,208,None,11067,None,no,
1,208,None,11069,None,no,
1,208,None,11396,None,no,
1,208,None,11398,None,no,
1,208,None,11399,None,no,
1,208,None,11401,None,no,
1,208,None,11403,None,no,
1,208,None,11405,None,no,
1,208,None,11406,None,no,
1,208,None,11409,None,no,
2,210,BabyCHAMP - Behavioral,10818,BabyCHAMP - Behavioral,no,
1,210,BabyCHAMP - Behavioral,10819,With VICON Syncronoized Reaching and Kinematics,no,
1,210,BabyCHAMP - Behavioral,10820,CCHD-Mobile and TIMP,no,
2,214,Pupillary Contagion in Infancy,10849,avi attention getters,yes,
1,214,Pupillary Contagion in Infancy,10848,avi stimuli,yes,
1,216,None,16745,None,no,
1,223,2016 Background,11340,BKGD017,no,
3,224,2016 KidSize,11439,KidSz024,no,
2,224,2016 KidSize,11147,KidSz001,no,
2,224,2016 KidSize,11150,KidSz004,no,
2,224,2016 KidSize,11175,KidSz010,no,
2,224,2016 KidSize,11389,KidSz014,no,
1,224,2016 KidSize,11148,KidSz002,no,
1,224,2016 KidSize,11151,KidSz005,no,
1,224,2016 KidSize,11153,KidSz007,no,
1,224,2016 KidSize,11438,KidSz023,no,
1,228,SEEDLingS,11582,None,yes,
1,228,SEEDLingS,11590,None,yes,
1,228,SEEDLingS,12537,None,yes,
1,228,SEEDLingS,12538,None,yes,
2,230,None,11513,Praxis 5 MTS,no,
1,230,None,11523,Refcomm 1 MTS,no,
1,230,None,11524,Refcomm 2 MTS,no,
1,230,None,11525,Refcomm 3 MTS,no,
1,232,None,11958,Language & Gesture Webinar - Coding,no,
4,235,Sample play,11639,None,yes,
7,239,None,11763,"Oh, Behave",yes,
6,239,None,11792,Just Babies: The Origin of Good and Evil,yes,
6,239,None,11795,Comparative & Developmental Methods in Social Cognition,yes,
4,239,None,11764,Building Best Practices in Infancy Research,yes,
4,239,None,11786,Birth of a Word,yes,
4,239,None,11801,Global Issues in Development,yes,
3,239,None,11775,Databrary & Datavyu,yes,
3,239,None,11797,Language Learning in  Multiple Language Contexts,yes,
3,239,None,11799,Carolyn Rovee-Collier: Her Legacy for Science,yes,and Academic Leadership
3,239,None,11802,Development of Attentional Control in Infancy: Insights from Eye-Movements,yes,
2,239,None,11773,Invited Program Documents,yes,
2,239,None,11790,Learning in Infancy: A Rational Response to Stability and Change,yes,
2,239,None,11796,Studying Autism with Technology â€“ Sponsored  by Positive Science,yes,
2,239,None,11798,Learning from Multiple Inputs by Humans and Robots,yes,
2,239,None,11803,Methods & Meanings: New Insights into Infant Emotional Processes,yes,
1,239,None,11793,Ontogeny of Social Visual Engagement in Infants and Toddlers with Autism Spectrum Disorder,yes,
1,239,None,11794,Human Amygdala: PFC Circuit Development & the Role of Caregiving,yes,
1,239,None,11800,In Honor of Gerald Turkewitz: His Scientific Legacy â€“ Sponsored  by Johnson and Johnson Consumer Inc.,yes,
2,241,Belief Understanding Examples,11768,None,yes,
3,243,crossboundaries,13727,143,no,
2,243,crossboundaries,13757,144,no,
1,243,crossboundaries,13362,103 naturalistic observation,no,
1,243,crossboundaries,13500,109 home observation,no,
1,243,crossboundaries,13545,114 don't touch,no,
1,243,crossboundaries,13629,133 don't touch,no,
1,243,crossboundaries,13664,135,no,
1,243,crossboundaries,13672,137,no,
1,243,crossboundaries,13673,138,no,
1,243,crossboundaries,13719,140,no,
1,243,crossboundaries,13724,141,no,
1,243,crossboundaries,13726,142,no,
1,243,crossboundaries,13758,146,no,
1,243,crossboundaries,13759,147,no,
1,243,crossboundaries,13763,151,no,
1,243,crossboundaries,13764,152,no,
1,243,crossboundaries,13792,153,no,
1,243,crossboundaries,13821,154,no,
1,243,crossboundaries,13832,155,no,
1,243,crossboundaries,13893,157,no,
1,243,crossboundaries,13894,158,no,
1,243,crossboundaries,13895,159,no,
1,243,crossboundaries,13896,160,no,
1,243,crossboundaries,13897,161,no,
1,243,crossboundaries,13898,162,no,
1,243,crossboundaries,13900,164,no,
1,243,crossboundaries,13902,165,no,
1,243,crossboundaries,13903,166,no,
1,243,crossboundaries,13907,167,no,
1,243,crossboundaries,13908,168,no,
1,243,crossboundaries,13909,169,no,
1,243,crossboundaries,13910,170,no,
1,243,crossboundaries,13912,171,no,
1,243,crossboundaries,13913,172,no,
1,243,crossboundaries,13914,173,no,
1,243,crossboundaries,14027,175,no,
1,243,crossboundaries,14029,176,no,
1,243,crossboundaries,14031,177,no,
1,243,crossboundaries,14034,178,no,
1,243,crossboundaries,14040,179,no,
1,243,crossboundaries,14229,246,no,
1,243,crossboundaries,14764,247,no,
1,244,VisSearch Race,11823,V2 (4 months),no,
1,244,VisSearch Race,11824,V3 (4 months),no,
1,248,PEEP-I,15068,image files,no,
2,250,Risky Beginnings China,13453,China,no,
1,250,Risky Beginnings China,12995,China,no,
1,250,Risky Beginnings China,13171,China,no,
1,250,Risky Beginnings China,13172,China,no,
1,250,Risky Beginnings China,13173,China,no,
1,250,Risky Beginnings China,13183,China,no,
1,250,Risky Beginnings China,13197,China,no,
1,250,Risky Beginnings China,13198,China,no,
1,250,Risky Beginnings China,13202,China,no,
1,250,Risky Beginnings China,13205,China,no,
1,250,Risky Beginnings China,13217,China,no,
1,250,Risky Beginnings China,13328,China,no,
1,250,Risky Beginnings China,13329,China,no,
1,250,Risky Beginnings China,13411,China,no,
1,250,Risky Beginnings China,13451,China,no,
1,250,Risky Beginnings China,13458,china,no,
1,250,Risky Beginnings China,13459,China,no,
1,250,Risky Beginnings China,13460,China,no,
1,250,Risky Beginnings China,13464,china,no,
1,250,Risky Beginnings China,13465,China,no,
1,250,Risky Beginnings China,13484,China,no,
1,250,Risky Beginnings China,13485,China,no,
1,250,Risky Beginnings China,13489,China,no,
1,250,Risky Beginnings China,13490,China,no,
1,250,Risky Beginnings China,13503,China,no,
1,250,Risky Beginnings China,13516,China,no,
1,250,Risky Beginnings China,13532,China,no,
1,250,Risky Beginnings China,13728,China,no,
1,250,Risky Beginnings China,13748,China,no,
1,250,Risky Beginnings China,13789,China,no,
1,250,Risky Beginnings China,14075,China,no,
1,250,Risky Beginnings China,14191,China,no,
1,250,Risky Beginnings China,14321,China,no,
1,250,Risky Beginnings China,14392,China,no,
1,250,Risky Beginnings China,14547,China,no,
1,250,Risky Beginnings China,14548,China,no,
1,250,Risky Beginnings China,14549,China,no,
1,250,Risky Beginnings China,14575,China,no,
1,250,Risky Beginnings China,14576,China,no,
1,250,Risky Beginnings China,14577,China,no,
1,250,Risky Beginnings China,14602,China,no,
1,250,Risky Beginnings China,14639,China,no,
1,250,Risky Beginnings China,14640,China,no,
1,250,Risky Beginnings China,14688,China,no,
1,250,Risky Beginnings China,14760,China,no,
1,250,Risky Beginnings China,14761,China,no,
1,250,Risky Beginnings China,14762,China,no,
1,250,Risky Beginnings China,14872,China,no,
1,250,Risky Beginnings China,14873,China,no,
1,250,Risky Beginnings China,14915,China,no,
1,250,Risky Beginnings China,14916,China,no,
1,250,Risky Beginnings China,14956,China,no,
1,250,Risky Beginnings China,14957,China,no,
1,250,Risky Beginnings China,14959,China,no,
1,250,Risky Beginnings China,15024,China,no,
1,250,Risky Beginnings China,15025,China,no,
1,250,Risky Beginnings China,15026,China,no,
1,250,Risky Beginnings China,15027,China,no,
1,250,Risky Beginnings China,15028,China,no,
1,250,Risky Beginnings China,15052,China,no,
1,250,Risky Beginnings China,15053,China,no,
1,250,Risky Beginnings China,15054,China,no,
1,250,Risky Beginnings China,15055,China,no,
1,250,Risky Beginnings China,15249,China,no,
1,250,Risky Beginnings China,15250,China,no,
1,250,Risky Beginnings China,15251,China,no,
1,250,Risky Beginnings China,15252,China,no,
1,250,Risky Beginnings China,15253,China,no,
1,250,Risky Beginnings China,15258,China,no,
1,250,Risky Beginnings China,15357,China,no,
1,250,Risky Beginnings China,15358,China,no,
1,250,Risky Beginnings China,15359,China,no,
1,250,Risky Beginnings China,15360,China,no,
1,250,Risky Beginnings China,15375,China,no,
1,250,Risky Beginnings China,15376,China,no,
1,250,Risky Beginnings China,15377,China,no,
1,250,Risky Beginnings China,15412,China,no,
1,250,Risky Beginnings China,15413,China,no,
1,250,Risky Beginnings China,15414,China,no,
1,250,Risky Beginnings China,15415,China,no,
1,250,Risky Beginnings China,15416,China,no,
1,250,Risky Beginnings China,15417,China,no,
1,250,Risky Beginnings China,15488,China,no,
1,250,Risky Beginnings China,15489,China,no,
1,250,Risky Beginnings China,15490,China,no,
1,250,Risky Beginnings China,15491,China,no,
1,250,Risky Beginnings China,15509,China,no,
1,250,Risky Beginnings China,15510,China,no,
1,250,Risky Beginnings China,15511,China,no,
1,250,Risky Beginnings China,15512,China,no,
1,250,Risky Beginnings China,15514,China,no,
1,250,Risky Beginnings China,15515,China,no,
1,250,Risky Beginnings China,15598,China,no,
1,250,Risky Beginnings China,15604,China,no,
1,250,Risky Beginnings China,15605,SFP Training Videos (1M&1F),no,
1,250,Risky Beginnings China,15629,China,no,
1,250,Risky Beginnings China,15630,China,no,
1,250,Risky Beginnings China,15631,SFP-reliability set,no,
1,250,Risky Beginnings China,15675,China,no,
1,250,Risky Beginnings China,15676,China,no,
1,250,Risky Beginnings China,15678,China,no,
1,250,Risky Beginnings China,15679,China,no,
1,250,Risky Beginnings China,15680,China,no,
1,250,Risky Beginnings China,15681,China,no,
1,250,Risky Beginnings China,15683,China,no,
1,250,Risky Beginnings China,15684,China,no,
1,250,Risky Beginnings China,15685,China,no,
1,250,Risky Beginnings China,15694,China,no,
1,250,Risky Beginnings China,15695,China,no,
1,250,Risky Beginnings China,15738,China,no,
1,250,Risky Beginnings China,15739,China,no,
1,250,Risky Beginnings China,15740,China,no,
1,250,Risky Beginnings China,15741,China,no,
1,250,Risky Beginnings China,15742,China,no,
1,250,Risky Beginnings China,15743,China,no,
1,250,Risky Beginnings China,15828,China,no,
1,250,Risky Beginnings China,15829,China,no,
1,250,Risky Beginnings China,15832,China,no,
1,250,Risky Beginnings China,15897,6160-M,no,
4,254,None,14924,Datavyu Coding Template,no,
2,254,None,14513,18-month-old walker,no,
1,254,None,14167,12-month-old walker,no,
1,254,None,14514,24-month-old walker,no,
1,254,None,14574,12-month-old crawler,no,
1,254,None,15603,Workshop slides,no,
1,268,None,14216,coding explanation,no,
1,269,None,15934,None,no,
1,270,None,14394,individual data,yes,
5,272,Perceptual staircase for expression,14554,Full range of expressions,yes,
2,272,Perceptual staircase for expression,14447,Anger Expression,yes,
1,272,Perceptual staircase for expression,14449,Happy Expression,yes,
1,273,Cogsci2016:ActiveLearning,14542,None,yes,
1,287,MrBing,14993,MrBing.18,no,
1,297,Clay Topos,15460,Group1_Session1_Angle1,yes,
1,297,Clay Topos,15508,Group2_Session1_Angle3,yes,
1,300,Parent-Child Videos,15612,None,no,
3,303,None,15671,Morning Session 1,yes,
2,303,None,15672,Morning Session 2,yes,
1,305,SLAP,16624,01.18.17-01,no,
1,305,SLAP,16625,01.18.17-02,no,
1,305,SLAP,16627,01.18.17-04,no,
1,305,SLAP,16710,11.30.16-06,no,
3,306,Everyday Learning,15979,Full-Visit Protocol,no,
1,306,Everyday Learning,15846,NYU Pilot Data,no,
1,306,Everyday Learning,16146,Parent Questionnaire,no,
1,306,Everyday Learning,16731,Children's Spatial Materials,no,
1,327,iTRAC,16527,Full Individual Visit,no,
1,330,None,16486,None,no,
5,340,Kor-US Spatial Study,17759,Pilot of Pilots,no,
2,340,Kor-US Spatial Study,17758,Full Protocol,no,
